Stock,EventD,ER_Date,ER_A/B,Div_Date,OptionEX,OView,Buy_%,Sell_%,C/P,Strike,StockV,Rank,Avg_Price,Volume,OIa,OI_Change,MillionD,MaxD,Huge
NFLX,180719.0,20181015.0,amc,,181221.0,Up,69.65,27.16,C,400.0,364.23,91.0,26.753,313.0,1757.0,-190.0,-0.508,8.368,2---2
NFLX,180719.0,20181015.0,amc,,180720.0,Down,100.0,0.0,P,427.5,364.23,85.0,53.35,5.0,129.0,-98.0,-0.523,8.368,2---2
NFLX,180719.0,20181015.0,amc,,190118.0,Down,40.86,56.99,C,400.0,364.23,91.0,29.76,372.0,4655.0,-178.0,-0.53,8.368,2---2
NFLX,180719.0,20181015.0,amc,,180720.0,Up,35.5,40.84,P,402.5,364.23,90.0,34.232,262.0,585.0,-166.0,-0.568,8.368,2---2
NFLX,180719.0,20181015.0,amc,,180720.0,Down,71.43,28.57,P,430.0,364.23,85.0,62.808,28.0,160.0,-93.0,-0.584,8.368,2---2
NFLX,180719.0,20181015.0,amc,,190118.0,Up,93.6,5.6,C,330.0,364.23,110.0,64.223,125.0,2576.0,-103.0,-0.6609999999999999,8.368,2---2
NFLX,180719.0,20181015.0,amc,,180720.0,Down,55.68,31.87,P,410.0,364.23,89.0,41.498999999999995,273.0,1158.0,-162.0,-0.672,8.368,2---2
NFLX,180719.0,20181015.0,amc,,180720.0,Down,58.02,37.04,P,420.0,364.23,87.0,49.75,81.0,351.0,-180.0,-0.895,8.368,2---2
NFLX,180719.0,20181015.0,amc,,180720.0,Down,52.32,43.45,P,370.0,364.23,98.0,4.073,16178.0,10389.0,-2201.0,-0.8959999999999999,8.368,2---2
NFLX,180719.0,20181015.0,amc,,180720.0,Up,25.0,75.0,P,425.0,364.23,86.0,50.873000000000005,8.0,356.0,-187.0,-0.951,8.368,2---2
NFLX,180719.0,20181015.0,amc,,180720.0,Down,50.35,44.42,P,390.0,364.23,93.0,21.541,995.0,3877.0,-529.0,-1.14,8.368,2---2
NFLX,180719.0,20181015.0,amc,,180720.0,Up,27.09,70.09,P,395.0,364.23,92.0,26.588,779.0,1966.0,-468.0,-1.244,8.368,2---2
NFLX,180719.0,20181015.0,amc,,180720.0,Down,52.69,44.92,P,380.0,364.23,96.0,11.796,2754.0,5530.0,-1072.0,-1.264,8.368,2---2
NFLX,180719.0,20181015.0,amc,,180720.0,Up,32.06,64.29,P,405.0,364.23,90.0,37.949,574.0,1130.0,-375.0,-1.423,8.368,2---2
NFLX,180719.0,20181015.0,amc,,180720.0,Down,56.72,33.71,P,400.0,364.23,91.0,31.516,878.0,6789.0,-2655.0,-8.368,8.368,2---2
MU,180719.0,20180924.0,amc,,180921.0,Down,5.9,92.96,C,55.0,56.22,102.0,4.785,22671.0,10772.0,16611.0,7.9479999999999995,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180921.0,Down,92.27,7.55,P,55.0,56.22,102.0,3.154,21855.0,8501.0,20944.0,6.606,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180817.0,Up,88.91,10.08,C,55.0,56.22,102.0,3.3480000000000003,13716.0,21291.0,9776.0,3.273,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,190118.0,Up,92.76,5.91,C,60.0,56.22,94.0,5.983,4486.0,50104.0,4173.0,2.497,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180817.0,Down,86.58,5.28,P,55.0,56.22,102.0,2.0069999999999997,13455.0,23278.0,10486.0,2.104,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,200117.0,Down,64.44,35.56,P,42.0,56.22,134.0,4.154,2390.0,5020.0,2372.0,0.985,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,190118.0,Down,6.06,74.33,C,57.5,56.22,98.0,7.122000000000001,974.0,5574.0,863.0,0.615,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180921.0,Up,56.57,31.69,C,45.0,56.22,125.0,12.107999999999999,426.0,1113.0,413.0,0.5,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180817.0,Down,22.87,29.69,C,57.5,56.22,98.0,2.116,4709.0,36556.0,2041.0,0.43200000000000005,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180817.0,Up,50.03,43.43,C,60.0,56.22,94.0,1.2790000000000001,7566.0,70737.0,3092.0,0.395,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,190118.0,Down,26.68,72.3,C,55.0,56.22,102.0,8.172,686.0,22926.0,463.0,0.37799999999999995,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180824.0,Up,62.02,1.53,C,56.0,56.22,100.0,3.016,1306.0,413.0,1244.0,0.375,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180921.0,Down,47.1,50.25,C,60.0,56.22,94.0,2.62,3047.0,18084.0,1387.0,0.363,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180817.0,Down,45.4,49.3,C,45.0,56.22,125.0,12.003,359.0,2336.0,291.0,0.349,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180921.0,Down,62.07,11.05,P,60.0,56.22,94.0,5.9879999999999995,733.0,1640.0,580.0,0.34700000000000003,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,181019.0,Up,50.11,37.03,C,60.0,56.22,94.0,3.7560000000000002,1369.0,25658.0,827.0,0.311,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,181019.0,Down,86.41,8.89,P,60.0,56.22,94.0,7.162999999999999,596.0,5555.0,-422.0,-0.302,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180720.0,Down,48.35,19.42,P,60.0,56.22,94.0,3.8289999999999997,242.0,63271.0,-860.0,-0.32899999999999996,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,190118.0,Down,96.68,3.1,P,70.0,56.22,80.0,16.517,452.0,1845.0,-247.0,-0.408,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180720.0,Up,60.04,30.09,C,50.0,56.22,112.0,6.175,1379.0,20880.0,-1005.0,-0.621,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,181019.0,Up,85.34,10.44,C,55.0,56.22,102.0,5.93,2088.0,22292.0,-1139.0,-0.675,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180720.0,Up,94.89,4.38,C,42.0,56.22,134.0,14.049000000000001,137.0,4746.0,-543.0,-0.763,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180720.0,Down,36.07,60.66,C,40.0,56.22,141.0,16.123,61.0,3209.0,-543.0,-0.875,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180720.0,Down,88.65,5.58,P,62.5,56.22,90.0,6.162000000000001,520.0,3817.0,-1618.0,-0.997,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180720.0,Up,69.44,30.56,C,46.0,56.22,122.0,10.328,36.0,5727.0,-1182.0,-1.2209999999999999,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180720.0,Down,28.01,66.44,C,45.0,56.22,125.0,11.243,432.0,10440.0,-1125.0,-1.265,7.9479999999999995,1---2
MU,180719.0,20180924.0,amc,,180720.0,Up,79.78,7.72,C,43.0,56.22,131.0,13.234000000000002,272.0,14084.0,-1270.0,-1.681,7.9479999999999995,1---2
BABA,180719.0,20180815.0,bmo,,181019.0,Up,94.13,5.0,C,190.0,187.34,99.0,11.24,6154.0,31150.0,5964.0,6.702999999999999,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180817.0,Down,19.17,80.46,C,185.0,187.34,101.0,8.676,6552.0,17092.0,5676.0,4.9239999999999995,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180817.0,Down,73.49,25.3,P,185.0,187.34,101.0,5.689,4980.0,18221.0,4522.0,2.573,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,181019.0,Down,9.8,89.48,C,215.0,187.34,87.0,3.4330000000000003,5959.0,24902.0,5731.0,1.9680000000000002,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180921.0,Up,57.65,28.72,C,200.0,187.34,94.0,5.398,4527.0,9083.0,3198.0,1.726,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180824.0,Up,95.19,4.81,C,185.0,187.34,101.0,9.327,1850.0,149.0,1845.0,1.7209999999999999,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180921.0,Up,82.91,15.75,C,180.0,187.34,104.0,14.529000000000002,819.0,2066.0,649.0,0.943,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180803.0,Up,86.69,6.23,C,180.0,187.34,104.0,9.904,1059.0,4008.0,936.0,0.927,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180817.0,Down,89.31,9.55,P,190.0,187.34,99.0,8.082,1487.0,49393.0,1033.0,0.835,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180824.0,Down,32.34,67.07,C,195.0,187.34,96.0,4.816,1883.0,241.0,1653.0,0.7959999999999999,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,181019.0,Down,96.07,3.93,P,185.0,187.34,101.0,9.847999999999999,1068.0,8169.0,711.0,0.7,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180817.0,Up,92.62,7.06,C,180.0,187.34,104.0,11.98,623.0,1588.0,583.0,0.698,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,181019.0,Down,66.13,21.44,P,190.0,187.34,99.0,12.379000000000001,877.0,12016.0,499.0,0.618,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180727.0,Up,59.14,35.79,C,190.0,187.34,99.0,2.1109999999999998,4711.0,2849.0,2666.0,0.563,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180921.0,Down,52.87,47.13,P,185.0,187.34,101.0,8.247,1046.0,6518.0,631.0,0.52,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180810.0,Up,43.33,53.33,P,210.0,187.34,89.0,22.51,180.0,122.0,174.0,0.392,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180817.0,Down,32.63,55.92,C,200.0,187.34,94.0,2.8310000000000004,5370.0,22019.0,1365.0,0.386,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180921.0,Down,12.71,77.81,C,220.0,187.34,85.0,1.517,3227.0,12198.0,2120.0,0.322,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180921.0,Up,60.03,38.34,C,190.0,187.34,99.0,9.274,613.0,4498.0,330.0,0.306,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180720.0,Down,90.1,9.9,P,197.5,187.34,95.0,9.783,101.0,940.0,-462.0,-0.452,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,181019.0,Down,35.92,59.86,C,220.0,187.34,85.0,2.6319999999999997,142.0,8307.0,-1928.0,-0.507,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180720.0,Down,89.47,10.53,P,205.0,187.34,91.0,17.355,57.0,10340.0,-494.0,-0.857,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180720.0,Up,35.05,62.58,P,195.0,187.34,96.0,7.207999999999999,465.0,5200.0,-1304.0,-0.94,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,190118.0,Down,21.57,71.6,C,200.0,187.34,94.0,12.492,1465.0,19130.0,-873.0,-1.091,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180720.0,Up,55.23,27.8,C,185.0,187.34,101.0,3.1,6161.0,38161.0,-3706.0,-1.149,6.702999999999999,2---2
BABA,180719.0,20180815.0,bmo,,180720.0,Down,51.21,48.31,P,200.0,187.34,94.0,12.142999999999999,207.0,14133.0,-1278.0,-1.5519999999999998,6.702999999999999,2---2
AMD,180719.0,20180725.0,amc,,190118.0,Down,62.54,37.19,P,21.0,16.71,80.0,5.269,23506.0,1536.0,9372.0,4.938,4.938,1---2
AMD,180719.0,20180725.0,amc,,200117.0,Up,99.61,0.39,C,12.0,16.71,139.0,6.695,513.0,23293.0,503.0,0.337,4.938,1---2
AMD,180719.0,20180725.0,amc,,180720.0,Down,16.64,70.75,C,14.0,16.71,119.0,2.708,1460.0,46762.0,-1207.0,-0.327,4.938,1---2
AMD,180719.0,20180725.0,amc,,180817.0,Down,19.76,79.81,C,15.0,16.71,111.0,2.173,3962.0,19630.0,-3034.0,-0.659,4.938,1---2
AMD,180719.0,20180725.0,amc,,180720.0,Down,47.57,50.19,C,13.0,16.71,129.0,3.6860000000000004,2327.0,32529.0,-2071.0,-0.763,4.938,1---2
AMD,180719.0,20180725.0,amc,,180720.0,Down,48.81,48.99,C,12.0,16.71,139.0,4.675,545.0,20010.0,-3201.0,-1.4969999999999999,4.938,1---2
CMCSA,180719.0,20180726.0,bmo,,190315.0,Down,9.38,90.62,C,35.0,34.91,100.0,3.0669999999999997,16001.0,117.0,16000.0,4.907,4.907,1---2
CMCSA,180719.0,20180726.0,bmo,,180817.0,Up,73.38,20.0,C,35.0,34.91,100.0,1.119,4770.0,66348.0,-3650.0,-0.409,4.907,1---2
FB,180719.0,20180725.0,amc,,180817.0,Down,83.43,15.79,P,240.0,208.09,87.0,31.819000000000003,1545.0,4152.0,1259.0,4.006,4.006,2---2
FB,180719.0,20180725.0,amc,,181221.0,Down,12.31,87.69,C,90.0,208.09,231.0,119.61200000000001,455.0,57.0,228.0,2.727,4.006,2---2
FB,180719.0,20180725.0,amc,,200619.0,Down,46.29,22.54,P,200.0,208.09,104.0,24.455,1078.0,411.0,981.0,2.399,4.006,2---2
FB,180719.0,20180725.0,amc,,190118.0,Down,30.17,68.14,C,90.0,208.09,231.0,120.22,474.0,922.0,188.0,2.26,4.006,2---2
FB,180719.0,20180725.0,amc,,180727.0,Up,91.9,6.81,C,180.0,208.09,116.0,29.226999999999997,778.0,3194.0,480.0,1.403,4.006,2---2
FB,180719.0,20180725.0,amc,,190621.0,Down,20.8,79.2,C,90.0,208.09,231.0,121.59200000000001,226.0,274.0,113.0,1.374,4.006,2---2
FB,180719.0,20180725.0,amc,,200117.0,Up,13.37,84.84,P,200.0,208.09,104.0,21.311,673.0,1807.0,619.0,1.319,4.006,2---2
FB,180719.0,20180725.0,amc,,180817.0,Down,96.19,3.81,P,250.0,208.09,83.0,41.662,289.0,1.0,287.0,1.196,4.006,2---2
FB,180719.0,20180725.0,amc,,180921.0,Down,100.0,0.0,P,225.0,208.09,92.0,18.5,500.0,246.0,476.0,0.8809999999999999,4.006,2---2
FB,180719.0,20180725.0,amc,,200117.0,Down,22.5,77.5,C,210.0,208.09,99.0,33.245,280.0,2991.0,251.0,0.8340000000000001,4.006,2---2
FB,180719.0,20180725.0,amc,,180727.0,Down,90.34,0.0,P,227.5,208.09,91.0,19.205,290.0,391.0,278.0,0.534,4.006,2---2
FB,180719.0,20180725.0,amc,,200619.0,Down,0.0,100.0,C,210.0,208.09,99.0,38.613,121.0,489.0,121.0,0.467,4.006,2---2
FB,180719.0,20180725.0,amc,,190315.0,Down,46.15,53.85,C,100.0,208.09,208.0,110.881,78.0,3.0,38.0,0.42100000000000004,4.006,2---2
FB,180719.0,20180725.0,amc,,190118.0,Up,53.79,45.87,C,215.0,208.09,97.0,14.155999999999999,593.0,4721.0,295.0,0.418,4.006,2---2
FB,180719.0,20180725.0,amc,,181221.0,Down,11.4,88.6,C,200.0,208.09,104.0,20.915,272.0,2575.0,198.0,0.414,4.006,2---2
FB,180719.0,20180725.0,amc,,180727.0,Up,83.7,11.11,C,220.0,208.09,95.0,1.64,2871.0,7833.0,2501.0,0.41,4.006,2---2
FB,180719.0,20180725.0,amc,,180727.0,Down,35.67,53.32,C,207.5,208.09,100.0,6.51,1943.0,2551.0,627.0,0.408,4.006,2---2
FB,180719.0,20180725.0,amc,,190118.0,Down,25.61,72.76,C,190.0,208.09,110.0,28.997,246.0,11932.0,134.0,0.389,4.006,2---2
FB,180719.0,20180725.0,amc,,190118.0,Down,26.44,61.19,C,250.0,208.09,83.0,4.06,1059.0,10148.0,925.0,0.376,4.006,2---2
